name,barcode,id_category,id_subcategory,id_segment,stock,price_bought,price_sale,discount
Ibico Presentation Index for Binding Systems,OFF-BI-10002003,2,4,1,37,3.98,6.571148953,0.8
Ibico Recycled Grain-Textured Covers,OFF-BI-10001153,2,4,1,14,20.724,35.15064385,0.7
Ibico Standard Transparent Covers,OFF-BI-10002852,2,4,1,81,32.96,56.88386854,0
Insertable Tab Indexes For Data Binders,OFF-BI-10004141,2,4,1,73,1.272,1.927214382,0.8
Insertable Tab Post Binder Dividers,OFF-BI-10000773,2,4,1,60,4.812,5.530128495,0.7
JM Magazine Binder,OFF-BI-10004826,2,4,1,73,29.718,36.92302312,0.7
Large Capacity Hanging Post Binders,OFF-BI-10003719,2,4,1,83,44.91,85.03016433,0.7
Lock-Up Easel 'Spel-Binder',OFF-BI-10003984,2,4,1,29,68.472,110.6386799,0.2
"Mead 1st Gear 2"" Zipper Binder, Asst. Colors",OFF-BI-10000216,2,4,1,31,11.673,12.31847982,0.7
Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,OFF-BI-10002954,2,4,1,14,13.71,18.93907586,0
Peel & Stick Add-On Corner Pockets,OFF-BI-10004656,2,4,1,3,12.096,15.17952358,0.2
"Performers Binder/Pad Holder, Black",OFF-BI-10002854,2,4,1,64,44.848,88.02497914,0.8
Plastic Binding Combs,OFF-BI-10001460,2,4,1,84,48.48,72.96135446,0.2
Poly Designer Cover & Back,OFF-BI-10000315,2,4,1,23,28.485,52.78585122,0.7
"Premier Elliptical Ring Binder, Black",OFF-BI-10002429,2,4,1,32,42.616,67.00102063,0.8
Premium Transparent Presentation Covers by GBC,OFF-BI-10001989,2,4,1,63,18.882,25.52958514,0.7
"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",OFF-BI-10003007,2,4,1,1,155.12,247.4301265,0.2
"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",OFF-BI-10000343,2,4,1,97,2.946,4.036581134,0.7
"Pressboard Data Binder, Crimson, 12"" X 8 1/2""",OFF-BI-10000042,2,4,1,84,17.088,18.24497971,0.2
Pressboard Data Binders by Wilson Jones,OFF-BI-10001031,2,4,1,86,8.544,11.44330612,0.2
Pressboard Hanging Data Binders for Unburst Sheets,OFF-BI-10001757,2,4,1,40,2.952,5.682864668,0.7
Presstex Flexible Ring Binders,OFF-BI-10002557,2,4,1,83,10.92,16.96626645,0.2
Prestige Round Ring Binders,OFF-BI-10002949,2,4,1,64,3.648,5.256151812,0.7
Recycled Easel Ring Binders,OFF-BI-10002824,2,4,1,14,107.424,137.5336511,0.2
Recycled Premium Regency Composition Covers,OFF-BI-10002437,2,4,1,50,24.448,30.46772776,0.2
Recycled Pressboard Report Cover with Reinforced Top Hinge,OFF-BI-10002764,2,4,1,2,6.783,10.77426,0.7
Round Ring Binders,OFF-BI-10004967,2,4,1,55,2.08,4.033405796,0.8
Satellite Sectional Post Binders,OFF-BI-10000632,2,4,1,73,69.456,91.1741287,0.2
Self-Adhesive Ring Binder Labels,OFF-BI-10003094,2,4,1,68,3.168,4.028422566,0.7
"SlimView Poly Binder, 3/8""",OFF-BI-10002799,2,4,1,67,8.288,13.91466719,0.2
SpineVue Locking Slant-D Ring Binders by Cardinal,OFF-BI-10001553,2,4,1,38,13.71,18.60303127,0.7
"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",OFF-BI-10002225,2,4,1,27,49.536,66.79977954,0.2
Storex Dura Pro Binders,OFF-BI-10001922,2,4,1,33,4.752,6.072281649,0.2
Storex DuraTech Recycled Plastic Frosted Binders,OFF-BI-10000756,2,4,1,93,2.544,4.782524329,0.8
Storex Flexible Poly Binders with Double Pockets,OFF-BI-10000831,2,4,1,20,2.376,2.451825699,0.7
Surelock Post Binders,OFF-BI-10000666,2,4,1,55,91.68,164.9704917,0
Trimflex Flexible Post Binders,OFF-BI-10001721,2,4,1,32,51.312,75.81955206,0.2
Tuff Stuff Recycled Round Ring Binders,OFF-BI-10003314,2,4,1,71,7.712,8.559640944,0.2
Tuf-Vin Binders,OFF-BI-10004492,2,4,1,38,75.792,85.13045977,0.2
UniKeep View Case Binders,OFF-BI-10002049,2,4,1,97,4.401,5.662506603,0.7
"Universal Recycled Hanging Pressboard Report Binders, Letter Size",OFF-BI-10001267,2,4,1,6,12.957,13.92593446,0.7
Vinyl Sectional Post Binders,OFF-BI-10001670,2,4,1,88,22.62,40.95517553,0.7
Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders,OFF-BI-10002412,2,4,1,34,23.2,36.12240949,0
"Wilson Jones 1"" Hanging DublLock Ring Binders",OFF-BI-10001116,2,4,1,31,8.448,12.06014657,0.2
Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,OFF-BI-10001758,2,4,1,47,53.4,71.65235237,0
Wilson Jones Active Use Binders,OFF-BI-10001634,2,4,1,57,11.648,14.03809269,0.2
Wilson Jones Century Plastic Molded Ring Binders,OFF-BI-10003982,2,4,1,22,12.462,12.86863006,0.8
"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",OFF-BI-10000174,2,4,1,52,64.96,124.6581407,0.2
Wilson Jones Custom Binder Spines & Labels,OFF-BI-10001982,2,4,1,91,4.896,8.491115535,0.7
Wilson Jones data.warehouse D-Ring Binders with DublLock,OFF-BI-10004506,2,4,1,32,19.752,23.81915987,0.2
Wilson Jones DublLock D-Ring Binders,OFF-BI-10004352,2,4,1,56,2.025,2.801110753,0.7
Wilson Jones Easy Flow II Sheet Lifters,OFF-BI-10002012,2,4,1,62,1.08,1.748494663,0.7
"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",OFF-BI-10002133,2,4,1,56,34.24,37.46522948,0.8
Wilson Jones Hanging Recycled Pressboard Data Binders,OFF-BI-10004716,2,4,1,70,8.904,15.55544699,0.7
"Wilson Jones Hanging View Binder, White, 1""",OFF-BI-10002215,2,4,1,87,22.72,29.06085104,0.2
Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges,OFF-BI-10001765,2,4,1,53,55.424,59.77485862,0.2
Wilson Jones Impact Binders,OFF-BI-10004040,2,4,1,1,5.18,9.553998271,0.8
Wilson Jones International Size A4 Ring Binders,OFF-BI-10004002,2,4,1,100,27.68,28.93356254,0.2
Wilson Jones Leather-Like Binders with DublLock Round Rings,OFF-BI-10003291,2,4,1,38,17.46,17.67369508,0
"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",OFF-BI-10001597,2,4,1,34,65.568,97.85033032,0.2
Wilson Jones Legal Size Ring Binders,OFF-BI-10003684,2,4,1,55,52.776,71.96947111,0.2
Wilson Jones Standard D-Ring Binders,OFF-BI-10002432,2,4,1,10,3.036,5.066669367,0.7
Wilson Jones Suede Grain Vinyl Binders,OFF-BI-10004876,2,4,1,90,2.502,3.965123694,0.7
Wilson Jones Turn Tabs Binder Tool for Ring Binders,OFF-BI-10004728,2,4,1,44,15.424,24.99770675,0.2
"XtraLife ClearVue Slant-D Ring Binder, White, 3""",OFF-BI-10004236,2,4,1,72,17.616,30.44288924,0.7
XtraLife ClearVue Slant-D Ring Binders by Cardinal,OFF-BI-10000285,2,4,1,52,14.112,23.81225307,0.8
Zipper Ring Binder Pockets,OFF-BI-10000145,2,4,1,43,6.24,7.727434284,0
Acco Economy Flexible Poly Round Ring Binder,OFF-BI-10000494,2,4,2,82,3.132,4.758503359,0.7
GBC Therma-A-Bind 250T Electric Binding System,OFF-BI-10003718,2,4,2,27,590.352,971.6522083,0.2
GBC VeloBinder Strips,OFF-BI-10004099,2,4,2,66,15.36,27.44621796,0
Wilson Jones Four-Pocket Poly Binders,OFF-BI-10001787,2,4,2,28,20.928,23.24573689,0.2
"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",OFF-EN-10000461,2,8,1,26,27.968,55.81528412,0.2
"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",OFF-EN-10001219,2,8,1,22,24.448,28.20385286,0.2
"#10 Gummed Flap White Envelopes, 100/Box",OFF-EN-10001137,2,8,1,60,8.26,15.74123308,0
#10 Self-Seal White Envelopes,OFF-EN-10002312,2,8,1,59,22.18,30.12977074,0
"#10 White Business Envelopes,4 1/8 x 9 1/2",OFF-EN-10004483,2,8,1,90,37.608,63.67208259,0.2
#6 3/4 Gummed Flap White Envelopes,OFF-EN-10003068,2,8,1,67,7.92,14.80090567,0.2
Airmail Envelopes,OFF-EN-10002230,2,8,1,2,134.288,151.9313786,0.2
Ames Color-File Green Diamond Border X-ray Mailers,OFF-EN-10003001,2,8,1,54,167.96,310.6784872,0
Ampad #10 Peel & Seel Holiday Envelopes,OFF-EN-10002973,2,8,1,20,26.88,49.66670054,0
"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",OFF-EN-10003055,2,8,1,2,79.96,106.9589364,0
Cameo Buff Policy Envelopes,OFF-EN-10000056,2,8,1,85,186.69,371.7158614,0
Colored Envelopes,OFF-EN-10003845,2,8,1,87,11.07,22.13015995,0
Convenience Packs of Business Envelopes,OFF-EN-10004030,2,8,1,35,10.86,19.49366787,0
Fashion Color Clasp Envelopes,OFF-EN-10004955,2,8,1,53,48.69,50.75192709,0
Globe Weis Peel & Seel First Class Envelopes,OFF-EN-10002500,2,8,1,83,115.02,224.4868051,0
Grip Seal Envelopes,OFF-EN-10001535,2,8,1,50,7.072,9.416829222,0.2
"Inter-Office Recycled Envelopes, Brown Kraft, Button-String,10"" x 13"" , 100/Box",OFF-EN-10003567,2,8,1,16,43.96,72.18557358,0
Jet-Pak Recycled Peel 'N' Seal Padded Mailers,OFF-EN-10000927,2,8,1,40,200.984,308.2999641,0.2
Jiffy Padded Mailers with Self-Seal Closure,OFF-EN-10001749,2,8,1,5,29.808,45.75345553,0.2
Laser & Ink Jet Business Envelopes,OFF-EN-10003862,2,8,1,87,10.67,20.53613847,0
"Manila Recycled Extra-Heavyweight Clasp Envelopes, 6"" x 9""",OFF-EN-10001141,2,8,1,3,17.568,27.89769395,0.2
Multimedia Mailers,OFF-EN-10004206,2,8,1,48,325.86,469.2616872,0
Park Ridge Embossed Executive Business Envelopes,OFF-EN-10004007,2,8,1,92,62.28,106.6501035,0
Pastel Pink Envelopes,OFF-EN-10003160,2,8,1,72,21.84,41.93151019,0
Peel & Seel Envelopes,OFF-EN-10003072,2,8,1,79,6.208,9.738987161,0.2
"Peel & Seel Recycled Catalog Envelopes, Brown",OFF-EN-10002592,2,8,1,86,57.9,63.54787284,0
Poly String Tie Envelopes,OFF-EN-10001509,2,8,1,18,3.264,6.464624372,0.2
"Recycled Interoffice Envelopes with Re-Use-A-Seal Closure, 10 x 13",OFF-EN-10003798,2,8,1,58,40.968,57.00652299,0.2
"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",OFF-EN-10004386,2,8,1,69,57.576,89.53730476,0.2
"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",OFF-EN-10002600,2,8,1,16,4.72,8.842101903,0.2
Security-Tint Envelopes,OFF-EN-10004459,2,8,1,70,15.28,29.27740727,0
Staple envelope,OFF-EN-10001028,2,8,1,22,28.752,36.03297455,0.2
"Strathmore #10 Envelopes, Ultimate White",OFF-EN-10001434,2,8,1,23,105.42,146.7677013,0
"Tyvek  Top-Opening Peel & Seel  Envelopes, Gray",OFF-EN-10002831,2,8,1,56,287.52,500.6968454,0
"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",OFF-EN-10002504,2,8,1,62,130.464,173.9212646,0.2
"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box",OFF-EN-10001453,2,8,1,29,182.94,205.8229134,0
Tyvek Side-Opening Peel & Seel Expanding Envelopes,OFF-EN-10003296,2,8,1,70,361.92,717.788531,0
Wausau Papers Astrobrights Colored Envelopes,OFF-EN-10004147,2,8,1,79,14.352,26.2115073,0.2
"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",OFF-EN-10001335,2,8,1,35,52.512,92.26350443,0.2
"White Envelopes, White Envelopes with Clear Poly Window",OFF-EN-10000483,2,8,1,52,15.25,24.74565524,0
"#10-4 1/8"" x 9 1/2"" Premium Diagonal Seam Envelopes",OFF-EN-10002986,2,8,2,81,113.328,150.7721188,0.2
Brown Kraft Recycled Envelopes,OFF-EN-10001532,2,8,2,50,50.94,68.14785144,0
Letter or Legal Size Expandable Poly String Tie Envelopes,OFF-EN-10004846,2,8,2,34,12.768,20.21165551,0.2
Quality Park Security Envelopes,OFF-EN-10003040,2,8,2,94,104.68,206.76004,0.2
"Acco Banker's Clasps, 5 3/4""-Long",OFF-FA-10001332,2,9,1,16,6.912,12.43019952,0.2
"Acco Clips to Go Binder Clips, 24 Clips in Two Sizes",OFF-FA-10000992,2,9,1,59,10.65,16.89168944,0
Acco Glide Clips,OFF-FA-10000089,2,9,1,26,19.6,36.84378336,0
Acco Hot Clips Clips to Go,OFF-FA-10000936,2,9,1,30,2.632,5.095095968,0.2
Advantus Map Pennant Flags and Round Head Tacks,OFF-FA-10002763,2,9,1,65,7.9,11.05345107,0
Advantus Plastic Paper Clips,OFF-FA-10002280,2,9,1,1,35,35.98550805,0
Advantus Push Pins,OFF-FA-10000304,2,9,1,76,15.26,28.53005774,0
"Advantus Push Pins, Aluminum Head",OFF-FA-10000134,2,9,1,79,52.29,103.8194671,0
Advantus SlideClip Paper Clips,OFF-FA-10002983,2,9,1,94,19.096,35.44122789,0.2
Advantus T-Pin Paper Clips,OFF-FA-10004248,2,9,1,19,10.824,16.9136397,0.2
"Alliance Big Bands Rubber Bands, 12/Pack",OFF-FA-10003467,2,9,1,97,3.96,7.728924006,0
Alliance Rubber Bands,OFF-FA-10002701,2,9,1,1,5.04,5.141654735,0
"Alliance Super-Size Bands, Assorted Sizes",OFF-FA-10001883,2,9,1,44,23.34,46.10755438,0
Assorted Color Push Pins,OFF-FA-10003059,2,9,1,23,1.448,2.101235659,0.2
Bagged Rubber Bands,OFF-FA-10003472,2,9,1,69,7.56,13.57011137,0
Binder Clips by OIC,OFF-FA-10000611,2,9,1,55,2.96,3.638685352,0
"Brites Rubber Bands, 1 1/2 oz. Box",OFF-FA-10001135,2,9,1,12,3.168,3.950781506,0.2
Colored Push Pins,OFF-FA-10002676,2,9,1,25,4.344,5.992920691,0.2
Ideal Clamps,OFF-FA-10002988,2,9,1,94,4.02,6.332250206,0
OIC Binder Clips,OFF-FA-10000624,2,9,1,20,7.16,7.759869463,0
"OIC Binder Clips, Mini, 1/4"" Capacity, Black",OFF-FA-10000490,2,9,1,25,4.96,7.734100129,0
OIC Bulk Pack Metal Binder Clips,OFF-FA-10000585,2,9,1,63,5.584,11.02747133,0.2
"OIC Colored Binder Clips, Assorted Sizes",OFF-FA-10000621,2,9,1,57,40.096,62.64582086,0.2
OIC Thumb-Tacks,OFF-FA-10000840,2,9,1,46,1.824,2.884663814,0.2
Plymouth Boxed Rubber Bands by Plymouth,OFF-FA-10004395,2,9,1,49,11.304,15.73850507,0.2
Revere Boxed Rubber Bands by Revere,OFF-FA-10000053,2,9,1,44,9.45,16.15947276,0
Rubber Band Ball,OFF-FA-10004968,2,9,1,92,26.18,30.291246,0
Staples,OFF-FA-10000735,2,9,1,75,5.84,7.875980569,0
Sterling Rubber Bands by Alliance,OFF-FA-10000254,2,9,1,41,15.072,27.12795569,0.2
Stockwell Push Pins,OFF-FA-10001561,2,9,1,33,8.72,13.56878409,0
"Super Bands, 12/Pack",OFF-FA-10004838,2,9,1,10,10.416,13.37166588,0.2
Translucent Push Pins by OIC,OFF-FA-10004076,2,9,1,79,3.96,6.175155228,0
"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",OFF-FA-10004854,2,9,1,63,27.552,33.09686482,0.2
Stockwell Gold Paper Clips,OFF-FA-10001754,2,9,2,63,4.416,5.129544127,0.2
Alphabetical Labels for Top Tab Filing,OFF-LA-10003923,2,11,1,47,29.6,32.10285164,0
"Avery 05222 Permanent Self-Adhesive File Folder Labels for Typewriters, on Rolls, White, 250/Roll",OFF-LA-10000476,2,11,1,23,12.39,22.51590096,0
"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",OFF-LA-10003510,2,11,1,30,97.696,105.8381846,0.2
Avery 473,OFF-LA-10001297,2,11,1,53,20.7,40.65342103,0
Avery 474,OFF-LA-10003190,2,11,1,93,4.608,6.66246517,0.2
Avery 475,OFF-LA-10003498,2,11,1,20,44.4,49.91789223,0
Avery 476,OFF-LA-10004484,2,11,1,15,12.39,12.73240854,0
Avery 477,OFF-LA-10001474,2,11,1,57,122.12,152.3392754,0
Avery 478,OFF-LA-10002034,2,11,1,3,9.82,16.52307385,0
Avery 479,OFF-LA-10002368,2,11,1,21,7.83,9.640940226,0
Avery 48,OFF-LA-10000121,2,11,1,33,15.12,21.59582315,0.2
Avery 480,OFF-LA-10002787,2,11,1,72,26.25,41.83100852,0
Avery 481,OFF-LA-10002195,2,11,1,76,21.56,38.98811945,0
Avery 483,OFF-LA-10004853,2,11,1,97,15.936,19.91785777,0.2
Avery 485,OFF-LA-10002762,2,11,1,44,75.18,91.00342159,0
Avery 486,OFF-LA-10004093,2,11,1,97,14.62,27.72416317,0
Avery 487,OFF-LA-10003720,2,11,1,73,3.69,6.341954161,0
Avery 488,OFF-LA-10000452,2,11,1,80,3.15,4.137808737,0
Avery 489,OFF-LA-10002043,2,11,1,67,24.84,41.9602315,0.2
Avery 49,OFF-LA-10004559,2,11,1,96,20.16,24.77392279,0
Avery 490,OFF-LA-10002312,2,11,1,100,47.36,63.38988252,0.2
Avery 491,OFF-LA-10004178,2,11,1,87,3.304,6.191578471,0.2
Avery 492,OFF-LA-10004409,2,11,1,43,11.52,11.60133551,0.2
Avery 493,OFF-LA-10004345,2,11,1,93,15.712,20.53216893,0.2
Avery 494,OFF-LA-10000262,2,11,1,9,13.05,23.13356489,0
Avery 495,OFF-LA-10000305,2,11,1,63,50.4,100.1053197,0
Avery 496,OFF-LA-10000081,2,11,1,4,18.75,32.97653274,0
Avery 497,OFF-LA-10002381,2,11,1,21,21.56,42.99251878,0
Avery 498,OFF-LA-10003663,2,11,1,81,5.78,9.603137893,0
Avery 499,OFF-LA-10001569,2,11,1,30,9.96,11.30042653,0
Avery 5,OFF-LA-10003388,2,11,1,59,5.76,9.865722131,0
Avery 50,OFF-LA-10004545,2,11,1,64,87.71,103.0100685,0
Avery 500,OFF-LA-10003077,2,11,1,84,43.86,68.10281717,0
Avery 501,OFF-LA-10000443,2,11,1,90,7.38,10.45027431,0
Avery 502,OFF-LA-10000973,2,11,1,78,7.56,13.28047472,0.2
Avery 505,OFF-LA-10004544,2,11,1,11,23.68,42.92330139,0.2
Avery 508,OFF-LA-10003223,2,11,1,6,11.784,18.54078118,0.2
Avery 509,OFF-LA-10000634,2,11,1,80,6.264,12.21119624,0.2
Avery 51,OFF-LA-10003148,2,11,1,7,20.16,32.91745613,0.2
Avery 510,OFF-LA-10003714,2,11,1,89,6,10.13902873,0.2
Avery 511,OFF-LA-10000134,2,11,1,84,6.16,8.749600403,0
Avery 512,OFF-LA-10004689,2,11,1,79,18.496,32.42095319,0.2
Avery 513,OFF-LA-10001771,2,11,1,53,9.96,14.40192188,0
Avery 514,OFF-LA-10001175,2,11,1,29,14.4,26.52985284,0
Avery 515,OFF-LA-10003537,2,11,1,70,25.06,37.92331952,0
Avery 516,OFF-LA-10001934,2,11,1,44,14.62,21.46827983,0
Avery 517,OFF-LA-10001404,2,11,1,91,3.69,6.83613231,0
Avery 518,OFF-LA-10001641,2,11,1,40,18.9,27.77434571,0
Avery 519,OFF-LA-10002475,2,11,1,42,14.62,20.16615977,0
Avery 52,OFF-LA-10000248,2,11,1,72,18.45,27.73632193,0
Avery 520,OFF-LA-10001317,2,11,1,13,22.05,43.5264877,0
"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",OFF-LA-10001158,2,11,1,89,20.7,41.29595706,0
Avery File Folder Labels,OFF-LA-10001613,2,11,1,86,4.608,7.017308846,0.2
Avery White Multi-Purpose Labels,OFF-LA-10000407,2,11,1,86,39.84,69.49836658,0
Color-Coded Legal Exhibit Labels,OFF-LA-10004055,2,11,1,36,9.82,12.59479726,0
"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",OFF-LA-10003930,2,11,1,21,294.93,351.2314746,0
Permanent Self-Adhesive File Folder Labels for Typewriters by Universal,OFF-LA-10001045,2,11,1,67,10.44,12.79781354,0.2
Round Specialty Laser Printer Labels,OFF-LA-10001074,2,11,1,58,100.24,197.0488182,0.2
Self-Adhesive Address Labels for Typewriters by Universal,OFF-LA-10000240,2,11,1,83,14.62,23.1386918,0
Self-Adhesive Removable Labels,OFF-LA-10003766,2,11,1,30,28.35,54.53579877,0
Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set,OFF-LA-10001982,2,11,1,13,30,43.72697294,0
Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set,OFF-LA-10002271,2,11,1,84,21.56,23.94524891,0
Avery 482,OFF-LA-10004272,2,11,2,37,2.89,5.208590262,0
Avery 484,OFF-LA-10002473,2,11,2,72,9.216,14.30470906,0.2
Avery 503,OFF-LA-10000414,2,11,2,94,51.75,97.8122444,0
Avery 506,OFF-LA-10003121,2,11,2,42,28.91,44.99060519,0
Avery 507,OFF-LA-10004008,2,11,2,34,5.76,8.595780701,0
"Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White",OFF-LA-10002945,2,11,2,18,55.44,100.691286,0.2
Self-Adhesive Address Labels for Typewriters with Dispenser Box,OFF-LA-10004677,2,11,2,8,20.664,31.68131077,0.2
Staple-on labels,OFF-LA-10004425,2,11,2,55,11.56,14.0984627,0
"""While you Were Out"" Message Book, One Form per Page",OFF-PA-10003424,2,13,1,43,7.42,11.23702806,0
"1/4 Fold Party Design Invitations & White Envelopes, 24 8-1/2"" X 11"" Cards, 25 Env./Pack",OFF-PA-10001583,2,13,1,74,44.1,48.67510151,0
14-7/8 x 11 Blue Bar Computer Printout Paper,OFF-PA-10004381,2,13,1,48,115.296,143.4840319,0.2
"Adams ""While You Were Out"" Message Pads",OFF-PA-10003016,2,13,1,27,15.7,18.28886521,0
"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",OFF-PA-10002713,2,13,1,5,34.4,49.26937496,0
"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6” x 11”",OFF-PA-10000659,2,13,1,55,20.94,30.20724822,0
"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages",OFF-PA-10002377,2,13,1,53,78.304,152.5965551,0.2
"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",OFF-PA-10001838,2,13,1,43,5.88,10.69981192,0
"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",OFF-PA-10004082,2,13,1,13,47.88,87.72138717,0
"Adams Telephone Message Books, 5 1/4” x 11”",OFF-PA-10001560,2,13,1,99,9.664,9.684326458,0.2
"Adams Write n' Stick Phone Message Book, 11"" X 5 1/4"", 200 Messages",OFF-PA-10004470,2,13,1,6,18.176,34.98137173,0.2
Advantus Motivational Note Cards,OFF-PA-10004665,2,13,1,73,26.2,40.28816553,0
"Ampad Evidence Wirebond Steno Books, 6"" x 9""",OFF-PA-10000141,2,13,1,80,4.36,6.616203062,0
"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",OFF-PA-10002615,2,13,1,85,8.82,14.81495791,0
"Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 ¾” x 11”",OFF-PA-10002870,2,13,1,34,12.48,20.42347394,0
"Ampad Poly Cover Wirebound Steno Book, 6"" x 9"" Assorted Colors, Gregg Ruled",OFF-PA-10001622,2,13,1,65,4.54,5.427543388,0
Array Memo Cubes,OFF-PA-10000551,2,13,1,75,8.288,9.209660484,0.2
"Array Parchment Paper, Assorted Colors",OFF-PA-10000587,2,13,1,9,14.56,25.89732948,0
Astroparche Fine Business Paper,OFF-PA-10000143,2,13,1,60,10.56,19.8282269,0
Avery Personal Creations Heavyweight Cards,OFF-PA-10003256,2,13,1,81,64.624,107.1554039,0.2
Avoid Verbal Orders Carbonless Minifold Book,OFF-PA-10002659,2,13,1,54,10.816,17.48939172,0.2
"Black Print Carbonless Snap-Off Rapid Letter, 8 1/2"" x 7""",OFF-PA-10000726,2,13,1,79,9.11,10.78432143,0
Computer Printout Paper with Letter-Trim Perforations,OFF-PA-10001295,2,13,1,92,106.232,181.737394,0.2
Easy-staple paper,OFF-PA-10000249,2,13,1,8,29.472,39.27402639,0.2
"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",OFF-PA-10004071,2,13,1,77,55.48,69.90620648,0
Embossed Ink Jet Note Cards,OFF-PA-10002421,2,13,1,28,108.336,128.4620334,0.2
"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",OFF-PA-10003072,2,13,1,73,38.88,43.1522049,0
"Geographics Note Cards, Blank, White, 8 1/2"" x 11""",OFF-PA-10002259,2,13,1,38,22.38,35.91075415,0
Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),OFF-PA-10001667,2,13,1,65,11.96,22.61658253,0
Green Bar Computer Printout Paper,OFF-PA-10000062,2,13,1,7,164.88,246.5052608,0
Hammermill Color Copier Paper (28Lb. and 96 Bright),OFF-PA-10004022,2,13,1,69,9.99,13.23037156,0
HP Office Paper (20Lb. and 87 Bright),OFF-PA-10001461,2,13,1,78,26.72,35.21225262,0.2
HP Office Recycled Paper (20Lb. and 87 Bright),OFF-PA-10002464,2,13,1,52,40.46,44.13483289,0
"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",OFF-PA-10000241,2,13,1,74,24.784,31.33568569,0.2
"Important Message Pads, 50 4-1/4 x 5-1/2 Forms per Pad",OFF-PA-10001307,2,13,1,11,6.72,11.61817365,0.2
"Ink Jet Note and Greeting Cards, 8-1/2"" x 5-1/2"" Card Size",OFF-PA-10001994,2,13,1,58,53.952,73.32676695,0.2
"It's Hot Message Books with Stickers, 2 3/4"" x 5""",OFF-PA-10004041,2,13,1,72,23.68,26.57291008,0.2
"Memo Book, 100 Message Capacity, 5 3/8” x 11”",OFF-PA-10000466,2,13,1,80,47.18,93.02964081,0
"Message Book, Phone, Wirebound Standard Line Memo, 2 3/4"" X 5""",OFF-PA-10003883,2,13,1,1,19.65,26.62543141,0
"Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book",OFF-PA-10000174,2,13,1,21,32.896,49.06642801,0.2
Multicolor Computer Printout Paper,OFF-PA-10004359,2,13,1,54,209.7,259.5160555,0
Personal Creations Ink Jet Cards and Labels,OFF-PA-10004530,2,13,1,94,91.84,165.4347173,0
Petty Cash Envelope,OFF-PA-10000501,2,13,1,81,86.272,159.3957922,0.2
"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""",OFF-PA-10001509,2,13,1,99,62.65,84.44863769,0
"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",OFF-PA-10000380,2,13,1,23,41.7,72.95785727,0
"Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk",OFF-PA-10004911,2,13,1,19,75.04,125.0995374,0
Rediform S.O.S. Phone Message Books,OFF-PA-10001450,2,13,1,81,19.92,33.60740398,0
Rediform Voice Mail Log Books,OFF-PA-10004405,2,13,1,8,14.304,20.50398126,0.2
"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",OFF-PA-10001892,2,13,1,76,22.92,35.71785901,0
